M_1,M_2,mu,tan_beta,M_3,At,Ab,Atau,mA,mqL3,mtR,mbR,DM_relic_density
844.49207,-1507.5216,-1310.3916,42.746044,3757.119,3286.3425,807.4201,1705.0918,4709.3936,2335.3928,4050.3716,2547.0269,1.9712993830601326
-1348.0303,-1810.2671,802.09973,25.924528,4320.8066,-7248.9443,-259.07474,-656.75165,3940.5923,3519.933,2060.3467,2070.0671,-2.314657674228315
-1956.6935,1232.7202,424.07397,30.221886,2042.0131,-162.50589,-1779.3407,1916.5742,4966.3423,2007.8293,4885.9243,4226.116,-3.7255434384855275
1338.012,-1783.6967,-1684.4104,14.315794944763184,4269.85,-3877.722,-532.00867,-223.45709,3398.7908,3405.005126953125,4940.791015625,2805.3857421875,2.290512523342865
733.51373,-1702.2166,-701.5946,44.33029174804688,1800.098,3245.6382,-66.98889,-401.44412,2079.403,2851.7431640625,3997.255859375,4175.56005859375,-2.3279029376581177
-965.79767,1632.8881,305.88287,59.200176,3697.805,1969.8079,900.676,-554.45465,3531.103,2814.3916,2205.6394,2731.846,-4.312500572025272
1321.8048,-1958.3453,-1277.2969,33.00162887573242,4766.815,-6377.2007,-915.54535,1207.0992,2011.0679,2849.634765625,4142.4619140625,4221.61376953125,-1.4916549032686706
584.0864,-458.4415,1755.4684,51.56657028198242,4689.9004,-2644.823,-1712.657,1433.163,3425.4866,2964.605712890625,3787.892333984375,3891.6298828125,-4.714985025286302
-453.25528,-167.79863,247.58647,4.431570053100586,3511.242,-3256.0735,331.8494,-1219.9695,2259.9675,4946.39208984375,4968.267578125,4094.3046875,-6.475972883094132
-552.0224,1312.1838,1212.9615,32.77235,2733.9465,2009.4332,-592.18555,98.405716,1698.136,3100.7683,3880.7246,3963.3955,1.5390154481375544
-1289.9469,-1085.849,-943.4758,19.88106,4919.2676,710.9209,-219.47856,1210.7002,4012.6062,3054.5288,4389.1616,3717.114,-2.198225077669803
-1484.5211,470.70877,1174.0364,4.5097575,3577.6157,7734.369,574.8771,-565.4212,3451.1958,2407.2866,3402.6907,3089.3025,-5.073575093870129
1711.0596,-354.77792,98.91299,32.63678,1835.0857,-4524.933,-64.74503,1277.0597,4192.31,2344.2673,4359.302,2485.3918,-5.397033339487194
-267.91153,860.0627,640.59796,36.9266,3169.5276,2578.3804,1341.7891,1394.9915,1134.8478,4414.3135,2035.1176,4493.233,0.2851789422336624
-1607.4478,1429.8242,-763.4921,19.222445,1208.4978,-7107.943,-1178.4698,-1147.0792,2724.3584,4546.416,4559.4297,4906.209,-2.58229899579665
1856.666,442.2401,-332.21024,16.91697883605957,2028.9548,-62.67827,-895.46735,-1806.8424,1329.9696,3846.441162109375,4313.5283203125,3261.561279296875,-4.474141906719854
196.24321,-1758.2561,1848.6642,32.697514,2492.9543,6144.8677,1998.7976,1003.09045,4157.7324,4944.86,2425.0918,3635.5005,2.1983350716202463
870.1933,1592.0623,-1691.905,31.55099105834961,2951.5884,2669.134,-306.19336,1001.17377,3632.9587,3058.279296875,2085.12158203125,3942.139892578125,2.2690283173549592
-340.73386,-924.3347,-1820.3973,20.932891845703125,4659.587,-3686.3416,-396.29456,-1820.4705,4837.8765,2290.422119140625,3487.53369140625,2106.33154296875,2.1102132003465894
32.79692,676.1431,-1939.2112,24.996796,1783.9745,3033.7114,1432.3059,-921.0389,2390.1467,2756.4556,2234.935,2572.7847,7.1929342212158
-1496.8844,-247.97037,175.07367,34.154213,4963.276,-3343.888,1883.9073,835.8219,585.1228,3396.6233,4667.6196,4366.4497,-5.253344000905305
-288.9337,-1304.0714,-1117.9968,28.250658,1900.6768,1735.4017,-25.325228,-285.2142,1532.122,4177.814,2922.3987,2003.395,1.2412685890696329
-236.87599,-977.06274,1530.4275,17.07440948486328,2733.5537,4588.537,-966.2629,-13.141695,4541.6235,2985.79931640625,3306.73046875,2476.772705078125,1.826160902088217
117.65405,-775.5026,-702.0207,56.564117,2924.7888,-2804.1096,1423.5686,1309.4426,3278.5022,4176.998,2134.8403,4355.537,0.9282193027394288
1376.1366,-1366.7563,-480.07663,36.6253662109375,2185.6226,-3594.5186,-176.26552,1990.0702,2749.185,3122.7841796875,2987.8349609375,3089.61376953125,-3.384340260024287
-1335.5168,1775.1606,311.1564,21.757177352905277,3524.599,-2237.6191,569.9144,1209.5338,1684.6752,2249.1943359375,3979.5537109375,4842.91162109375,-4.312500602717219
574.1915,-1028.2214,1052.4357,58.7736701965332,1748.7145,-3079.243,1500.1118,401.52493,2663.745,2973.028564453125,2586.68505859375,3014.5126953125,1.4109869504499126
671.3246,495.50735,-349.60468,42.33579635620117,1949.9388,-722.45734,306.21725,1554.2268,2928.357,4437.22802734375,2056.599853515625,4197.4794921875,-4.305065567598701
-1330.2867,-542.64886,329.30948,18.73614,3071.645,1181.9081,-1275.853,148.53574,3929.2725,3112.6306,4935.0615,2584.2727,-3.989984546897858
-1129.5295,-1741.5642,1128.7283,42.905037,4040.7073,5719.9985,-969.95355,-1381.6847,2177.3132,2899.6404,2800.8853,4596.0034,-3.767922661454389
-1560.0624,1089.4513,561.6856,42.818214,1381.3958,4032.5334,-1942.1948,-588.1497,2089.0754,2921.682,2755.941,2597.1145,-3.1748589394514264
-1376.4423,488.40933,-293.0531,28.564444,3453.6174,-1160.0471,1020.74567,1859.4229,2037.3401,3989.0173,3794.9607,2235.5542,-4.537511537514277
1842.1724,1806.7382,605.2921,55.453377,3522.967,-1974.0398,1849.0001,1715.7234,1862.5885,2721.1797,3040.716,3509.41,-2.9681171065210177
-1735.4872,439.55493,-263.81036,37.78921508789063,1926.3755,-4581.4316,-816.03076,-1891.6425,1166.2943,3449.93212890625,2999.514892578125,4499.09912109375,-4.771224797727867
-431.5029,-1936.594,-1282.5992,31.655277252197266,3760.2266,7699.995,-1216.4778,1363.1268,1609.672,4845.14794921875,3622.6279296875,2920.646728515625,1.5347143374635073
1165.907,-1220.9297,324.79724,38.187443,4967.7334,-7104.135,1953.4633,-83.9019,3376.0132,2832.129,4876.2056,4081.5178,-4.080441657053109
-93.0646,1756.4061,1441.3274,40.6298828125,4486.9043,1787.2422,1121.2295,-1401.608,2078.7427,4046.4521484375,3161.657958984375,4538.5576171875,5.823045895483019
-1255.7731,-1367.1655,832.33997,13.358828,3166.101,4545.5015,-1044.6295,-1045.7925,3145.6328,4918.969,3033.4897,3622.0078,-2.2926347621408776
-1332.468,-1840.8943,-381.77475,36.93522,3215.3257,5041.121,-1942.4653,1010.96497,3323.0217,3540.2788,2985.8833,2454.9216,-3.7297014486341915
-1677.7292,1828.6317,1245.3844,42.674145,1597.1746,4779.8623,-701.7597,1237.9121,3452.0544,3027.871,4823.4395,3929.9917,-1.6296406197516198
-1603.2194,1740.0355,-429.30173,48.27944946289063,3455.441,-4547.0176,-1155.4379,-1746.8024,3508.713,3498.1015625,4803.21484375,3758.750732421875,-3.6306105577984282
-134.21402,-769.4029,1167.7572,32.91266250610352,1551.1713,5677.145,1012.8881,765.7162,4317.037,2030.7391357421875,2531.060791015625,2484.640625,1.7101878534742696
111.33925,-1397.2534,-161.78656,14.755151748657228,2151.43,3140.0513,-1524.5348,1240.5635,1517.2743,4986.912109375,2639.321044921875,4089.056884765625,-0.6971552100962711
-1634.3945,1133.1444,396.70105,48.05523300170898,3015.925,4983.6694,825.83246,1323.4093,4827.651,3178.6318359375,2855.168212890625,3473.246826171875,-3.8680061254299796
-385.00583,1561.5245,-405.0772,21.156251907348636,4198.4976,1869.6581,-1665.7793,813.1235,3204.4795,4902.474609375,4834.3603515625,4293.875,-1.5141277380483795
92.63871,1001.7195,1398.574,51.833244,3011.227,4086.0088,946.6139,1744.8715,4556.8374,2745.4202,2915.7588,3887.3035,5.857933154483459
912.60583,1424.6643,-1463.353,57.93379211425781,1161.4972,1747.9418,-1679.0247,369.8305,2961.7532,2146.791748046875,4511.943359375,2398.369873046875,1.9110229239131318
597.8872,924.5735,331.63776,48.04573822021485,1879.4448,6943.0425,1036.4027,-1781.8734,3404.388,3677.75439453125,4391.0859375,3382.96826171875,-4.080441702550152
854.8492,1184.9912,656.62726,46.06117248535156,3547.6,-2196.3828,-1306.3844,-528.5145,4489.4766,4959.25830078125,2891.937744140625,2353.478759765625,-2.815078762317932
-763.92487,160.38406,-962.7263,39.82964706420898,2640.7925,-738.3014,1670.4792,-1288.9515,1087.7021,4051.084716796875,3884.489501953125,3313.335693359375,-7.118476313103345
-615.057,185.22234,-1658.8867,25.69548225402832,4752.8296,-4317.0254,1938.9375,814.39417,4753.1636,3445.376953125,3366.572021484375,4674.94140625,-6.830794276582213
-1378.1635,-331.84045,-1024.9722,12.797368,3040.647,1147.6254,-815.8915,104.45635,4919.2275,4813.117,2388.9722,2800.5984,-5.351718143275152
-621.7927,1240.3124,-788.72,56.240177,2200.0117,-3711.5334,-1906.8019,825.8631,2865.699,2955.699,2995.4875,4348.321,0.8919980393051105
1790.446,513.0525,-1401.7435,27.354564666748047,3195.3623,-7742.41,-1845.6036,-544.116,2451.8535,2711.06591796875,3959.829345703125,2374.250244140625,-4.890189143061373
-18.542595,1209.8638,1709.5955,44.96329498291016,3007.5696,-4252.496,566.51337,-1099.8811,3109.656,2699.253173828125,3433.96435546875,4218.37255859375,9.064157861798101
1032.3682,1063.5823,1099.0405,59.03958511352539,4338.3833,7498.5825,-1361.4851,-1637.5944,4777.907,3854.547607421875,3573.149169921875,2984.5107421875,-1.1056369028847763
-1263.6556,-1145.2885,-706.0196,40.10003,4067.0679,-4639.3584,353.21262,-1881.5159,3060.4143,2546.643,4461.379,2123.9834,-2.613194670089531
459.59784,-1245.7463,558.2229,45.35340881347656,2702.7666,-4101.8926,-441.17178,-1253.8546,2392.1326,2116.009765625,2456.486083984375,4441.36767578125,-0.0921152883849579
1339.2812,1974.3889,-1047.8956,21.661583,3579.9128,-3425.0361,525.9013,1168.6927,886.70605,3480.6394,4157.7544,2725.5234,-2.0249533563957662
1927.2966,269.4536,806.1316,59.692505,4833.249,-302.48032,1144.447,1335.013,3388.114,3445.4426,3888.2146,4684.455,-6.137647057286063
1745.5906,-1906.7175,660.33435,38.77467727661133,3599.4172,5509.2817,1990.2804,1642.7161,2529.6853,2038.2999267578125,3820.903564453125,2553.8330078125,-2.730295794691278
1542.8824,-257.43765,1228.3322,50.00007,4585.2974,-3115.779,-1503.0511,1463.9365,995.4208,4396.9004,4790.1094,3227.3977,-5.836171662701947
-961.02136,550.82214,-650.73096,28.837595,3180.3706,-5965.223,-320.67252,674.8158,2409.466,4832.967,2624.5703,3692.529,-4.537511537514277
-1394.3843,-1760.6489,1320.5728,46.59154510498047,4291.6113,4746.263,1145.7937,-513.70557,3870.8484,4921.26513671875,3947.0048828125,4352.40869140625,-1.2552661112618329
562.94495,-1851.2388,1829.6324,45.223206,4464.789,-4871.362,-1899.5392,-16.357111,1098.6958,4256.398,2866.0183,2634.7751,-0.18152187662339034
-1632.4944,1205.2094,145.37334,55.22377,4939.5786,1302.3258,1796.6213,-489.01935,3366.5771,3050.346,2387.5972,2073.47,-5.626821433520073
-393.63452,1609.0431,-1778.6259,19.199499130249023,2282.8257,-2517.5781,-83.64513,1361.709,3517.4724,4558.74755859375,3668.996826171875,4320.88232421875,2.1029138466297264
-1809.4344,-395.07248,1202.8479,42.17474,4108.505,-5271.9927,-641.96246,241.55324,2320.9062,2543.4219,2013.3994,4377.0034,-5.002667124447079
1477.7367,-1299.3281,-715.7569,53.24254,2416.3022,-5150.9106,-845.7684,1626.4097,2750.9019,3668.8833,3005.944,2429.3174,-2.596956153596623
-1206.6959,248.59398,735.2877,36.380558013916016,4121.802,-7129.1265,460.89304,840.7696,4424.108,4594.35205078125,3913.206787109375,3027.2470703125,-6.2979896851715145
-1036.9426,1094.3674,1822.0433,46.49322128295898,3206.6228,2147.2551,-1289.9028,782.0781,3790.5122,4030.000244140625,4265.984375,4980.4345703125,1.373715590984857
-1416.7306,-1552.661,640.799,26.77029228210449,2464.123,-3872.1606,-1494.0573,549.45953,4918.984,3196.914306640625,2326.290283203125,2219.720458984375,-2.7504358965178204
-798.91864,1192.2136,864.70996,14.858477,2605.946,-3560.7058,1151.7754,43.07988,4982.8057,3673.9177,3771.7683,4650.0747,0.04879016416943205
1357.2465,-280.15295,-846.5015,32.27581787109375,1137.4276,-981.1896,56.4857,669.5725,3295.1433,3048.47705078125,3758.083984375,2427.703857421875,-5.681043020416829
-160.58495,1616.5565,-534.02344,15.62754249572754,3390.624,788.0599,604.7646,-1638.6404,1994.3688,2326.166259765625,4282.7275390625,2698.440673828125,0.2700270935333195
597.8485,-784.52673,1340.458,29.465235,2008.2523,-7273.9863,1985.3856,1864.3861,2672.948,3581.4805,2453.1677,2117.7834,1.7595805708638197
-1261.2975,-184.2341,1395.5186,9.582406997680664,1729.9203,7216.3105,-899.76404,-1654.1687,1254.9218,4614.69580078125,3007.943603515625,4500.65283203125,-6.475972883094132
1167.7748,-1333.6764,-146.85568,4.9453897,3886.8157,4538.9385,1889.7058,-1667.9542,3596.2915,3239.01,2253.1577,2207.2908,-5.5164733763512075
531.35297,1845.8237,93.67682,27.82416534423828,1941.6339,-3588.1204,-1704.7483,-1233.1111,758.54877,2448.738525390625,3181.800537109375,4073.655029296875,-5.999496708861133
1433.9606,-417.0213,756.8519,33.08881378173828,1862.7083,-1528.2507,514.09753,-461.6803,3858.5256,3285.92724609375,4328.029296875,4150.81396484375,-4.908981660702371
-330.343,1497.6704,900.25586,59.56890869140625,4915.0576,-1720.2432,1825.0364,1234.8662,1778.2711,4460.728515625,3951.305419921875,4297.44580078125,0.9202827493441932
726.4626,1044.7772,212.42984,48.88007736206055,3156.5613,-5000.3037,650.67596,68.9418,3198.9385,2244.36328125,4655.15673828125,3967.315673828125,-4.922624414051221
-280.91507,1254.4906,-360.24307,39.58805465698242,2464.7944,-4826.999,744.8493,-1355.6392,1914.7678,3792.0048828125,3155.872314453125,3223.992919921875,-1.096614311703248
-331.18542,1796.8073,1263.5789,46.15641403198242,2451.7095,-5899.355,1258.6907,184.80728,2585.1538,2987.131591796875,2574.142578125,3765.3232421875,1.4770487505164178
-1602.9492,-301.45447,387.24533,41.9455451965332,1432.569,-1233.8907,-1838.4576,1569.0463,4454.458,3417.7294921875,3841.337158203125,4818.93017578125,-5.408132205846248
929.4695,-625.44965,-391.8848,56.144722,3616.5598,-7402.2793,1832.37,-1605.6732,2932.01,4615.7334,2434.7358,3735.0942,-3.803168600516064
-31.597174,-191.74191,1203.7396,26.37375831604004,2905.063,-1760.629,-1637.6603,1681.3527,4284.6577,2595.474365234375,4568.7900390625,2262.25048828125,6.077642243349034
-543.5848,844.0636,1576.6375,11.53214,4457.296,-7628.0806,1587.9758,-906.7781,4212.8877,2357.6902,4023.5771,2595.0955,1.9740810260220096
-1451.6323,-252.1896,1070.752,33.760536,1083.6685,4508.29,-1625.0444,-1362.6404,2815.454,2247.4402,2741.0552,4827.852,-5.871018394032115
-1908.5099,-526.25635,1639.1558,44.945152,1600.5173,3318.1223,-1412.3252,1189.1151,4070.1665,3989.373,3790.1555,4328.673,-4.456750180869818
1072.8922,1353.0203,-825.56366,16.26422691345215,4772.234,-4865.082,1962.797,437.17624,4609.54,4280.0283203125,4406.49755859375,3915.138671875,-2.420243138071403
-1298.6066,430.63873,1876.8838,21.957914,1564.0433,-3136.744,1766.0018,-1340.9631,2409.9875,3264.2195,2873.8955,4752.9214,-5.236281975628584
1289.5519,227.39502,-292.37314,12.680805,3415.3608,3787.2397,-345.58804,-1068.3239,4178.0947,4035.6362,3531.162,3749.3784,-6.2246584342756925
-79.79453,-1496.5663,189.74948,45.092125,1665.9471,549.5644,-792.44836,700.1801,4086.5867,2216.652,3480.4792,3034.9722,0.9202827531436923
-1034.1954,-1870.7358,-337.5628,9.660744,1263.4567,-5516.095,-137.47667,709.7707,4077.4705,2100.576,3067.2478,2461.8074,-3.952844999948401
-746.115,1788.0042,-926.83636,16.38507080078125,3409.8284,-7065.1675,119.58175,576.4412,3352.683,2938.30029296875,2753.380615234375,2584.195068359375,1.4109869504499126
-111.5378,-1911.7499,-1974.3812,33.199581146240234,4545.542,-3428.0972,1841.6548,708.26196,2034.7646,3659.59912109375,4300.91748046875,3575.940673828125,3.1780538303479453
1148.0725,1724.6354,1018.7486,37.16363906860352,1242.4202,-3658.0557,-675.4871,-1137.3597,2196.239,3125.60400390625,2402.306396484375,2709.543701171875,-2.4406984044304902
-1052.9408,1989.1709,-1391.5582,6.347042083740234,3090.5737,4780.4346,1326.8987,-1979.2051,2954.4185,3156.376953125,3466.851806640625,3393.98681640625,2.509599277885271
-601.7687,-1324.3658,706.3246,16.900081634521484,3393.1763,4111.4175,-859.16693,-498.066,3717.5532,2626.306884765625,3400.22705078125,2371.1259765625,0.26236422778770896
1629.4536,1962.1273,-171.41492,43.35302,3982.4773,1618.414,2.4657633,855.9955,2405.061,3530.3037,4039.1025,3470.6084,-5.2476242522325185
-167.8504,585.395,-415.11255,27.894405,4304.411,6925.3115,-552.8918,-832.3435,3055.2207,3304.228,4745.9155,3733.39,0.09531017980432495
-1336.5835,-1159.573,-318.3873,6.044300079345703,2515.761,3432.6812,-1267.4196,-656.93463,4095.9587,4890.31494140625,2634.251953125,2988.504150390625,-4.022954599933596
436.20334,-865.41516,1045.1996,33.563934,1291.8998,7133.0527,-99.49877,-445.06787,3439.7048,2908.1826,4755.037,2455.8176,1.247032293786383
1818.0607,714.5859,-590.1841,13.120755,3884.7192,-6666.853,-939.3702,-1153.2632,1475.7335,2625.6353,4496.2563,2592.3806,-3.3382225825007668
-1601.6056,-1331.779,-1228.0841,13.554248809814451,3567.4727,-4175.4883,-1148.274,-527.3527,1725.8188,2837.1044921875,2937.870361328125,3673.654296875,-2.08747372972031
803.04095,-889.07806,1533.3829,17.427738,2891.1133,-5732.57,1422.9204,1051.6917,924.3339,2272.3806,2548.844,3430.2375,1.0402767116551463
-329.7593,285.18417,-1775.8323,5.762179,1541.1183,5621.8247,644.50665,205.26157,833.017,3526.836,4514.231,4659.025,-5.9522438339547
255.03699,1755.139,754.5277,41.235218,2033.4617,-1533.6967,180.52596,-1004.0395,2432.802,4764.8857,4112.859,2891.8364,0.4824261492442927
1705.536,-896.91547,-459.5046,34.90953826904297,2867.9827,5344.3955,803.41437,-1673.9972,2527.0298,3574.2587890625,2810.9716796875,2631.963623046875,-3.476999105977023
677.3072,-668.61304,-1312.9595,21.636383056640625,4166.888,912.8777,-845.87103,-1961.1243,1313.5402,2584.4404296875,3873.903564453125,2778.9306640625,-1.6245515659773548
259.41623,1245.0647,-1525.539,25.749914169311523,4070.2324,889.6032,486.689,-1684.469,4621.503,3679.252685546875,4825.1083984375,4603.12158203125,1.7950872561523763
-657.42755,-185.11653,586.3019,55.850258,4770.166,-5699.57,-675.15063,549.1619,2180.1345,3450.525,4778.1367,3283.3008,-6.515713191206113
617.9785,-1033.8423,1481.2036,7.171546459197998,1571.8136,6761.539,-1637.3036,-155.26253,3312.082,2074.188720703125,2849.603759765625,4149.4521484375,1.964311250476824
90.35874,949.11676,-471.339,16.890661,1177.8456,-6552.9854,-788.4951,-1727.7775,2215.912,3656.3125,4480.788,4658.5405,3.979681653901961
290.32352,-1185.7523,-606.8489,22.902895,2344.8477,-2230.306,-1533.6593,608.0223,3461.9192,3688.1062,4964.584,4090.3933,0.16551443847757333
-288.04575,-1150.6083,-1597.4556,36.1744,1603.2313,-2513.3406,1596.5999,238.86685,4135.271,2938.9548,4810.8794,4680.948,1.8855533485144158
1267.4816,-1985.0394,180.94316,59.753506,2802.5942,-5919.3735,-1700.0519,-1369.1869,1971.2867,2065.2666,2154.5667,4351.199,-5.212139670306984
1879.5913,776.0819,-780.0663,54.56049728393555,4956.643,-1982.9208,-1593.0513,-624.8993,4528.5996,3038.025390625,2271.90673828125,4564.95263671875,-3.291446514017805
-1633.9603,-1375.2588,-629.0836,41.38971328735352,2435.8025,7218.6514,989.3761,515.13916,2550.8025,2869.858154296875,2909.83056640625,4238.4365234375,-2.800165473148177
-547.511,361.89554,1248.3523,18.116148,3104.6677,-3584.5793,-324.17252,723.0943,2900.1267,2772.4338,2888.994,4439.285,-5.572754212249797
1625.6582,-683.7187,529.66144,31.241973876953125,1788.1669,-5153.8467,350.43835,967.1305,2043.1656,3064.0771484375,3909.12158203125,3994.586181640625,-3.3270179700395026
1483.3478,-1039.3806,810.53925,40.104248,4907.579,-946.0138,918.2947,-403.86713,768.51953,3135.0396,2450.988,2462.6516,-2.6227903571513864
-1207.8618,-1602.8319,-718.7442,15.377252578735352,1436.7467,-4116.635,-564.55835,-1536.1539,4187.415,4517.81201171875,2751.42236328125,2137.422119140625,-2.5421121418870185
-221.07674,636.23364,-559.78125,12.667945,2486.4187,-6362.584,902.878,-1372.9203,1598.3647,2519.8848,2623.407,3118.1318,0.1570037488096647
-1123.9917,-423.98233,1618.7725,15.144544,2857.448,-3471.9207,1980.9861,660.21106,2522.1167,4125.52,4774.128,3024.0522,-4.8652370914068985
-816.4012,-1397.5679,1455.3053,29.04568672180176,2355.732,5074.0176,-318.2566,-654.3784,1269.5685,2056.277587890625,2425.920654296875,3845.127685546875,1.1474024831129164
-1753.0043,520.46454,1490.8943,46.208977,2079.3804,-6820.385,1517.3076,-1871.3557,4026.1345,3791.9265,4376.281,4934.208,-4.873049631143693
1374.0846,1923.05,-139.07817,10.791939,3521.6846,-1770.0155,1710.3376,1164.9801,2645.4097,3850.6316,4015.4924,3979.5884,-5.521460917862246
205.47731,-980.2192,1710.683,13.366732,1105.1086,-3901.21,787.7032,1246.2662,3087.2368,3035.663,3308.914,3458.2302,2.0438143640366846
1672.9775,280.72324,897.284,21.25839614868164,2893.9734,3646.9788,-442.96185,-1734.5669,2329.0364,2183.7314453125,2082.455078125,3033.650146484375,-6.061886991387103
81.818596,1943.0994,1560.8131,55.1740608215332,4587.012,-7722.8457,1808.6449,-197.68411,2841.4868,2697.911376953125,4844.38720703125,3483.186767578125,7.461640392208574
993.34143,-1544.8467,-1410.4225,36.13127136230469,1709.7439,-4898.041,933.37646,-903.77905,4681.3853,3864.272705078125,4973.625,3769.528076171875,2.203869166370196
752.6013,-1905.7158,-1339.2128,57.401672,2702.1775,-4970.873,1289.3972,240.10886,3817.6926,2522.396,3198.9167,4483.7476,1.9095425048844383
260.0347,1122.2808,1853.0815,12.280529975891112,4632.2104,7368.674,1681.8456,24.585936,4338.174,3878.24853515625,4520.96533203125,3790.28759765625,2.1529242785647544
-709.78406,1410.7491,318.52548,14.248454,2958.3943,-3078.2888,1127.8578,-1490.8767,394.59122,3909.9175,3729.573,3783.595,-4.199705077879927
877.2559,1833.7421,-644.49756,33.613616943359375,4617.3613,3261.2092,-1620.6919,716.365,3303.6877,3236.0517578125,3202.126953125,4539.16845703125,-2.8251459441310156
-1991.331,-1116.4019,-337.28674,7.074662685394287,4715.7944,3830.3418,-1319.796,1314.5449,1906.6279,4750.7978515625,2678.6982421875,4056.4365234375,-3.9322257008855583
-927.5479,-649.28613,-810.8592,42.694977,3638.2388,-2947.8354,1240.1805,-774.56744,1743.416,2752.5818,4714.93,4846.9487,-4.0398563769380305
-956.2344,-1863.1178,-1028.1653,53.187466,1578.1635,5579.7114,-1396.1332,-318.87204,4844.457,2978.5164,4916.9824,4754.9795,0.2390169004704999
1188.6248,-1206.7592,1962.5876,13.58457374572754,2753.954,5484.7383,553.8555,-897.9549,3395.9368,3434.97314453125,2124.643798828125,3259.21875,0.4574248742004853
-658.7033,1376.3169,1199.779,20.587202072143555,4344.4844,-1885.6611,-566.1777,-466.60938,1257.0858,3464.672607421875,2822.564208984375,3364.677490234375,0.6205764954160318
-886.033,177.95387,1583.3123,55.92563,4167.9473,2745.985,91.477486,-504.93848,4449.3076,2062.6028,3530.8987,3987.1216,-6.926938098398911
1478.4985,167.82283,-663.5452,44.070408,3592.6592,-2931.1326,1234.8248,241.07127,2176.2205,4179.638,4397.4634,3109.4763,-7.05857816871672
498.29633,-1367.2109,-1788.2971,29.71414566040039,2391.7917,-4240.338,-1264.049,143.86609,692.0586,4460.00244140625,3145.154052734375,4484.45263671875,1.3584091845980086
-1470.6532,1197.0234,118.19082,17.474968,3797.9268,4924.256,-164.239,1801.356,2774.657,2211.474,3123.7007,2998.6084,-6.0198640216296795
-782.1247,1294.3818,610.36505,21.421648,1568.6433,-290.30185,650.3305,-354.96884,982.1946,4280.7847,3188.4797,3056.6543,-3.0098311979334924
635.8246,-1305.6533,426.3973,14.693988,2463.8743,5548.089,1406.3588,-32.469254,488.6698,3630.999,3666.1975,4692.595,-3.638186339798418
725.5555,-834.1453,-1787.8798,30.566275,3741.372,6397.6953,-929.1678,632.6252,2585.5063,3054.6548,4911.532,2513.437,2.179286876649552
553.78656,-1510.558,-1596.1102,34.522796630859375,4717.106,-3405.8967,1722.67,7.1192665,1892.9751,4638.17724609375,4126.4521484375,3404.668701171875,1.9544450434002698
-569.65326,907.18085,1776.7733,36.333466,1438.4452,1621.299,1063.1737,43.477985,2886.6074,4362.6113,3890.4675,4538.874,2.151762203259462
1547.2897,234.0887,-1716.3354,3.812307,2234.9607,5662.7393,-1079.297,-904.17957,3431.0088,4833.823,2675.924,4131.268,-6.3538701657556995
250.32033,-1500.6019,-863.092,28.034029,1434.757,-6199.2046,1010.242,-1556.8362,3045.6252,2266.0046,4063.105,3501.4216,0.7839015438284094
-1762.2725,-339.84158,-1168.5795,24.272528,2401.9133,4969.546,-1002.5873,723.3242,4567.832,4727.123,3939.102,3522.4011,-5.30031936921871
-1561.2108,-1623.6632,476.99762,24.252234,3600.791,6307.2915,-182.68445,121.31626,2482.7925,3197.6895,4279.1733,2906.1091,-3.3755296349135775
1966.7351,-581.6533,229.21516,4.844018936157227,2611.3206,5304.688,-1934.5833,-451.84357,1076.3406,2203.612548828125,4540.0341796875,2103.49169921875,-4.5375114954568
-634.1672,1938.415,1698.221,6.1654334,3505.5151,-4924.0938,-32.99717,1289.7936,2408.4338,3017.8945,2498.265,2857.194,2.145931282948669
432.919,-1374.6174,451.39072,28.878976821899418,1819.3293,916.95825,799.08234,1570.6777,1361.8964,4652.24853515625,2894.2294921875,2665.8681640625,-2.05572496756507
1856.9938,190.7646,105.73609,28.561937,3472.1848,-4602.5903,1001.9054,-386.93652,1209.1696,4722.701,4472.5063,3627.1428,-6.032286541628237
-1877.7488,-338.03857,-1554.2477,16.671642,2316.5427,390.66403,-1904.078,-703.52216,1071.235,3617.5642,3779.0168,4896.269,-5.310389947782306
-672.31555,1077.2725,1601.4867,44.916664,3032.032,6656.7495,764.8461,-520.1564,2531.2083,4042.8838,2378.4717,4762.294,2.0202221820198645
301.49533,464.29782,-961.288,51.89021301269531,1053.5403,-1105.8921,1876.9423,472.9816,3117.12,3056.05322265625,4403.5439453125,2008.8568115234373,0.9242588939544881
488.3197,1179.394,-1940.2677,6.765503406524658,4114.3926,-4401.3755,1106.7992,1541.6898,992.5137,2498.9462890625,4332.92822265625,2826.54931640625,-2.6186666779051877
946.3309,-1373.5577,-958.6062,41.754173,2016.377,-4917.4097,-1610.1735,910.42755,4986.1504,4313.5195,3837.154,4341.2466,-1.0272222925814367
-933.1934,-1471.5635,1476.2472,41.14741,1433.3671,1797.7316,-1012.4965,-1770.4777,2047.3456,4937.628,4650.8506,3740.8218,0.5068176023684517
753.5816,1269.6759,-1247.3949,18.297775268554688,1145.0408,4313.938,1778.4668,-1284.7408,634.6809,2669.7958984375,4933.47119140625,4192.958984375,0.6043159903043369
365.49783,784.23987,126.71296,32.52239227294922,2349.5835,1746.7345,1770.3248,-1553.586,2707.2383,2530.394775390625,3543.916015625,3567.200927734375,-5.403677925253664
678.435,759.2123,856.12634,9.860221,3313.0305,-7839.013,1071.4304,1920.9596,2799.2747,3518.6414,3628.3423,2285.5837,0.33647223662121284
